Text,Label
And the answer is: we don't know. Maybe it came from nowhere. Maybe it was created. We don't know.,0
That sentence doesn't even make sense. Did it occur to you that you should actually think about what you are going to say and express actual ideas?,0
From your own link it is very clear the NRA DID NOT say that or publish that. Your clearly very wrong.,0
You haven't proven anything. All you have done is spew your same old drivel which ignores what I actually say and reinterprets it to mean what you want it to say. You must corrupt what I say since you can't accept the truth of my beliefs and win your fallacious argument.,0
"Then a man who needs an artificial heart to survive is a new species of man. That is the analogy I gave, and you ignored.   In both cases; human and bacteria, before the advent of a human product, a particular group of individuals from each larger group would die off.   BUT along come a man-made invention that allows those certain portions to live on which otherwise would have died. In once case - nylon, the other, the artificial heart. You call this evolution.   Nor is it 'natural selection' at work either, as in both cases the thing that enabled them to survive was not natural. What you have advanced as a proof of evolution actually proves what? Natural what? I suppose people with cochlear implants are new species too because they've learnt to hear.   Another view of this nylon-eating-bug is given...   ""Finally, Mr Cerutti is out of date about this new nylon digesting ability allegedly from a frame shift. New evidence shows that the ability was due to plasmids [e.g. K. Kato, et al., ?A plasmid encoding enzymes for nylon oligomer degradation: Nucleotide sequence analysis of pOAD2?, Microbiology (Reading) 141(10):2585?2590, 1995.] In fact, more than one species of bacteria have the ability, residing on plasmids. This suggests that the information probably already existed, and was just passed between different types of bacteria.""   ""All that would be needed to enable an enzyme to digest nylon is a mutation causing loss of specificity in a proteolytic (protein-degrading) enzyme. This may seem surprising? How would a loss of information create a new ability? Answer: enzymes are usually tuned very precisely to only one type of molecule (the substrate). Loss of information would reduce the effectiveness of its primary function, but would enable it to degrade other substrates, too. Since both nylon and proteins are broken down by breaking amide linkages, a change in a proteolytic enzyme could also allow it to work on nylon. If this process were continued, the result would be a general enzyme with a weakly catalytic effect on the hydrolysis of too many chemicals to be useful where much selectivity is required. To put it into perspective, acids and alkalis also catalyze many hydrolysis reactions, but they also lack specificity. Indeed, an inhibitor of a protein degrading enzyme also inhibits the action of the nylon degrading enzyme""   http://www.answersingenesis.org/home...e7-24-2000.asp   Talkorigins gave their usual doubletalk   ""Whilst this particular case does not ""prove"" evolution, it is consistent with, and supportive of, the theory of biological evolution.""   Why do they say this? Because it's still a bacteria. It's not like it suddenly became a large multi-cellular organism. But it might just prove that this bug was so well designed that it can cope with newer situations. One site does say that it, the bacteria, had the capability already within it of change ? not resultant in ?mutations?, but more like switching on previously dormant apparatus. http://members.tripod.com/aslodge/id89.htm   One poster on another forum summed the problem up like this...   "" In order for species to advance there would have to be a net information gain, which isn't the case with nylon eating bacteria.   The bacteria gained the ability to digest nylon, therefore was able to survive in a new environment. Two distinct advantages   But, the bacteria lost its ability to survive in its old environment, eat its former diet and suffered a 98% loss in efficiency. Three disadvantages.   So by taking two steps forward and three steps backward, where is the net gain?   If nylon eating bacteria was ""proof"" of evolution, we would still be pond scum, but with the ability to digest whatever happened to become the primary food source.""   http://www.christianforums.com/t52336",0
"So would you care if abortion were outlawed. If so, what would be bad about allowing a view that places objective value in human life to be the basis for making law?",0
"Wow. A very unusual and distressing story, and probably why saline abortions are no longer used.   It is very unfortunate for her to have to live with that disability.",0
You stand up for women..   I stand up for the child who has no choice   Who's being descrimatory here?,0
Can't your religion survive a little mockery?   On the other hand I can understand why your worried your religion being so ridiculous and all.,0
"But when some are ignorant enough to believe in a false science like evolution, which is based on lies and deceptions, they prove right there that they haven't enough knowledge of the truth, nor a sense of discernment that is capable of even determining what is true or a lie. So who are you people to even judge the intelligence of those who will ultimately be proven to have known the truth regarding our origins, to the lies that you so proudly defend?   I say this only so you pseudo intellectuals will have some personal introspection to consider rather than just assuming that you'll get the correct answers by leaning on human understanding. It is incredible that you can't even see that you are bankrupt when you rely on unprovable assumptions that are based on preconceived notions, that have been both failing and conflicting with all of the new discoveries made in each generation to follow, thereby forcing the need to redefine the parameters by which evolution works every 10 years or so.   So evolution isn't a science, it's a working piece of fiction in progress that is constantly being tweaked and shaped to fit the preconceptions no matter what new evidence is discovered that contradicts it.",0
"Nobody I know sanctions adultery. There are already serious consequences built in against it. As far a same sex marriage, I know of nobody that is suggesting legal penalties for it unless one considers the refusal to legally recognize it a legal penalty. Certainly nobody has been jailed or fined for attempting such marriages. Privately performed ceremonies as such are not punished.",0
Another oft-repeated lie.,0
So individual cells contract to move cytoplasm around and to transport oxygen within itself?,0
Object to the woman being required to remain pregnant when she does not want to be.,0
